Tree	-lnL	Site	-lnL
1	6303.66091072	-	-
		1	2.45658694
		2	2.45658694
		3	4.03812974
		4	5.18440199
		5	2.77296657
		6	2.77296657
		7	10.23027502
		8	5.54887852
		9	5.81650957
		10	15.00792823
		11	4.03812974
		12	4.03812974
		13	12.53340771
		14	4.03812974
		15	2.56223364
		16	4.94993780
		17	10.81713772
		18	9.14815965
		19	17.14036745
		20	11.38445348
		21	12.40674070
		22	12.99182140
		23	2.56223364
		24	2.77296657
		25	19.12762595
		26	2.45658694
		27	2.77296657
		28	12.17332579
		29	7.17561456
		30	2.77296657
		31	20.85425220
		32	4.03812974
		33	2.56223364
		34	12.35234374
		35	2.56223364
		36	2.45658694
		37	12.93138075
		38	4.03812974
		39	4.03812974
		40	18.67686808
		41	5.22734310
		42	2.77296657
		43	13.81582541
		44	2.45658694
		45	2.56223364
		46	11.84216659
		47	2.77296657
		48	2.56223364
		49	17.76599322
		50	2.77296657
		51	2.56223364
		52	8.93862913
		53	12.33176411
		54	2.77296657
		55	15.09789025
		56	14.87424007
		57	5.62730476
		58	12.95532446
		59	2.77296657
		60	2.77296657
		61	5.18440199
		62	2.77296657
		63	4.03812974
		64	5.47092265
		65	9.49327357
		66	2.77296657
		67	13.75519969
		68	4.03812974
		69	2.56223364
		70	8.13473791
		71	2.45658694
		72	2.45658694
		73	9.53166492
		74	5.19216044
		75	2.56223364
		76	5.36601073
		77	2.45658694
		78	2.45658694
		79	9.12461448
		80	2.77296657
		81	2.45658694
		82	10.80914170
		83	4.03812974
		84	2.45658694
		85	7.42594537
		86	2.56223364
		87	4.03812974
		88	10.06773606
		89	6.00805871
		90	6.36938653
		91	16.60504797
		92	2.56223364
		93	2.45658694
		94	9.51381715
		95	2.45658694
		96	8.19746659
		97	9.99235147
		98	2.56223364
		99	4.03812974
		100	12.80126923
		101	2.45658694
		102	9.75564180
		103	6.10005829
		104	2.45658694
		105	2.77296657
		106	2.45658694
		107	10.78033940
		108	7.61240519
		109	13.30800959
		110	5.22734310
		111	2.77296657
		112	14.76026764
		113	8.95542966
		114	2.56223364
		115	13.76477896
		116	2.56223364
		117	8.14939806
		118	10.83163262
		119	4.03812974
		120	4.03812974
		121	15.33485172
		122	5.27454939
		123	2.77296657
		124	16.78975978
		125	2.56223364
		126	2.45658694
		127	2.45658694
		128	6.57832851
		129	5.64621112
		130	16.57447192
		131	8.46766276
		132	2.77296657
		133	5.36601073
		134	7.64276057
		135	2.77296657
		136	9.33724689
		137	2.56223364
		138	2.56223364
		139	12.01000931
		140	6.60516901
		141	2.77296657
		142	15.30249527
		143	6.00805871
		144	8.16189732
		145	2.45658694
		146	4.03812974
		147	6.15311252
		148	13.99235091
		149	14.50955183
		150	5.84865688
		151	14.07925556
		152	2.77296657
		153	4.03812974
		154	2.45658694
		155	2.77296657
		156	4.03812974
		157	2.45658694
		158	9.32028341
		159	2.77296657
		160	17.66248783
		161	9.53553709
		162	8.64139856
		163	10.38756915
		164	4.03812974
		165	2.56223364
		166	5.55895397
		167	2.45658694
		168	6.46342690
		169	5.22734310
		170	5.18440199
		171	2.77296657
		172	8.57995763
		173	12.58580273
		174	2.56223364
		175	9.02406491
		176	2.45658694
		177	2.45658694
		178	6.35560339
		179	2.56223364
		180	2.77296657
		181	14.45923715
		182	4.03812974
		183	2.56223364
		184	6.35560339
		185	9.74243449
		186	2.77296657
		187	5.08228933
		188	2.56223364
		189	2.56223364
		190	5.74327984
		191	11.21786801
		192	2.56223364
		193	11.17546645
		194	8.89811049
		195	2.56223364
		196	13.50799347
		197	2.45658694
		198	2.77296657
		199	13.12870752
		200	2.45658694
		201	2.45658694
		202	15.06873328
