Tree	-lnL	Site	-lnL
1	6333.49028864	-	-
		1	2.46420062
		2	2.46420062
		3	4.04818364
		4	5.19328403
		5	2.78122826
		6	2.78122826
		7	10.43643669
		8	10.02506353
		9	5.82399219
		10	14.11230942
		11	4.04818364
		12	4.04818364
		13	12.43343993
		14	4.04818364
		15	2.57007292
		16	4.95858242
		17	11.95906591
		18	9.42929858
		19	14.05666212
		20	11.55853209
		21	12.10089672
		22	14.03748856
		23	2.57007292
		24	2.78122826
		25	21.36786716
		26	2.46420062
		27	2.78122826
		28	11.23133662
		29	7.08598964
		30	2.78122826
		31	19.40132128
		32	4.04818364
		33	2.57007292
		34	12.61506706
		35	2.57007292
		36	2.46420062
		37	12.81277655
		38	4.04818364
		39	4.04818364
		40	19.23676613
		41	5.23277737
		42	2.78122826
		43	14.29091909
		44	2.46420062
		45	2.57007292
		46	14.95112906
		47	2.78122826
		48	2.57007292
		49	20.57548175
		50	2.78122826
		51	2.57007292
		52	9.24044668
		53	15.05332326
		54	2.78122826
		55	14.84651008
		56	15.92563369
		57	9.92082833
		58	13.55482755
		59	2.78122826
		60	2.78122826
		61	5.19328403
		62	2.78122826
		63	4.04818364
		64	5.47688636
		65	10.13062130
		66	2.78122826
		67	15.06170148
		68	4.04818364
		69	2.57007292
		70	12.51850837
		71	2.46420062
		72	2.46420062
		73	9.05461867
		74	5.20148809
		75	2.57007292
		76	5.37176488
		77	2.46420062
		78	2.46420062
		79	10.04769072
		80	2.78122826
		81	2.46420062
		82	11.24655857
		83	4.04818364
		84	2.46420062
		85	7.25555014
		86	2.57007292
		87	4.04818364
		88	12.77329218
		89	6.01670334
		90	6.37174206
		91	16.56628896
		92	2.57007292
		93	2.46420062
		94	9.53275893
		95	2.46420062
		96	8.06940780
		97	9.92603330
		98	2.57007292
		99	4.04818364
		100	12.67967790
		101	2.46420062
		102	9.64834173
		103	6.10245005
		104	2.46420062
		105	2.78122826
		106	2.46420062
		107	10.84868213
		108	7.61819924
		109	13.33059137
		110	5.23277737
		111	2.78122826
		112	14.87708583
		113	8.95873503
		114	2.57007292
		115	13.87102705
		116	2.57007292
		117	8.16501186
		118	10.83152642
		119	4.04818364
		120	4.04818364
		121	15.35483491
		122	5.28051302
		123	2.78122826
		124	16.61415927
		125	2.57007292
		126	2.46420062
		127	2.46420062
		128	6.57659857
		129	5.73452046
		130	16.53044668
		131	8.46426901
		132	2.78122826
		133	5.37176488
		134	7.64800988
		135	2.78122826
		136	9.21536300
		137	2.57007292
		138	2.57007292
		139	11.98844376
		140	6.62598646
		141	2.78122826
		142	15.31327594
		143	6.01670334
		144	8.24917506
		145	2.46420062
		146	4.04818364
		147	6.15854678
		148	14.07702012
		149	14.45821579
		150	5.85656766
		151	13.76794394
		152	2.78122826
		153	4.04818364
		154	2.46420062
		155	2.78122826
		156	4.04818364
		157	2.46420062
		158	9.40343206
		159	2.78122826
		160	17.80947313
		161	9.61236619
		162	8.71193409
		163	10.35753448
		164	4.04818364
		165	2.57007292
		166	5.56619632
		167	2.46420062
		168	6.47096770
		169	5.23277737
		170	5.19328403
		171	2.78122826
		172	8.66395505
		173	12.62224207
		174	2.57007292
		175	8.99611108
		176	2.46420062
		177	2.46420062
		178	6.26596461
		179	2.57007292
		180	2.78122826
		181	14.51025666
		182	4.04818364
		183	2.57007292
		184	6.26596461
		185	9.75148252
		186	2.78122826
		187	5.09093380
		188	2.57007292
		189	2.57007292
		190	5.72633177
		191	11.12342163
		192	2.57007292
		193	11.21297314
		194	8.90136381
		195	2.57007292
		196	13.59769419
