Tree	-lnL	Site	-lnL
1	63067.85707873	-	-
		1	2.45738327
		2	2.45738327
		3	4.03917802
		4	5.18534767
		5	2.77382992
		6	2.77382992
		7	10.50357860
		8	10.16051350
		9	5.81702814
		10	14.08461681
		11	4.03917802
		12	4.03917802
		13	12.52289020
		14	4.03917802
		15	2.56305320
		16	4.95085806
		17	12.10139674
		18	9.54045955
		19	14.21034085
		20	11.54855219
		21	12.14843202
		22	14.19780535
		23	2.56305320
		24	2.77382992
		25	21.27276649
		26	2.45738327
		27	2.77382992
		28	11.26660831
		29	7.16635434
		30	2.77382992
		31	19.32264571
		32	4.03917802
		33	2.56305320
		34	12.67883223
		35	2.56305320
		36	2.45738327
		37	12.91898588
		38	4.03917802
		39	4.03917802
		40	19.49640735
		41	5.22789551
		42	2.77382992
		43	14.39307453
		44	2.45738327
		45	2.56305320
		46	15.08560451
		47	2.77382992
		48	2.56305320
		49	20.61820784
		50	2.77382992
		51	2.56305320
		52	9.35164924
		53	15.19361287
		54	2.77382992
		55	14.88064175
		56	16.17589533
		57	10.05660034
		58	13.68700484
		59	2.77382992
		60	2.77382992
		61	5.18534767
		62	2.77382992
		63	4.03917802
		64	5.47151617
		65	10.24463115
		66	2.77382992
		67	15.18428330
		68	4.03917802
		69	2.56305320
		70	12.65563972
		71	2.45738327
		72	2.45738327
		73	9.10182896
		74	5.19315407
		75	2.56305320
		76	5.36658171
		77	2.45738327
		78	2.45738327
		79	10.05061863
		80	2.77382992
		81	2.45738327
		82	11.30251607
		83	4.03917802
		84	2.45738327
		85	7.28235925
		86	2.56305320
		87	4.03917802
		88	12.75635971
		89	6.00897915
		90	6.36958341
		91	16.59996095
		92	2.56305320
		93	2.45738327
		94	9.51574135
		95	2.45738327
		96	8.18370467
		97	9.98502701
		98	2.56305320
		99	4.03917802
		100	12.78815739
		101	2.45738327
		102	9.74413051
		103	6.10025234
		104	2.45738327
		105	2.77382992
		106	2.45738327
		107	10.78692291
		108	7.61300831
		109	13.30960097
		110	5.22789551
		111	2.77382992
		112	14.77162280
		113	8.95555383
		114	2.56305320
		115	13.77519127
		116	2.56305320
		117	8.15129018
		118	10.83169603
		119	4.03917802
		120	4.03917802
		121	15.33675618
		122	5.27514280
		123	2.77382992
		124	16.77138794
		125	2.56305320
		126	2.45738327
		127	2.45738327
		128	6.57823381
		129	5.65490328
		130	16.56999983
		131	8.46736436
		132	2.77382992
		133	5.36658171
		134	7.64330437
		135	2.77382992
		136	9.32416840
		137	2.56305320
		138	2.56305320
		139	12.00771273
		140	6.60731949
		141	2.77382992
		142	15.30362181
		143	6.00897915
		144	8.17051656
		145	2.45738327
		146	4.03917802
		147	6.15366496
		148	14.00035943
		149	14.50419765
		150	5.84922140
		151	14.04463990
		152	2.77382992
		153	4.03917802
		154	2.45738327
		155	2.77382992
		156	4.03917802
		157	2.45738327
		158	9.32837980
		159	2.77382992
		160	17.67689972
		161	9.54313611
		162	8.64842449
		163	10.38441681
		164	4.03917802
		165	2.56305320
		166	5.55945199
		167	2.45738327
		168	6.46419843
		169	5.22789551
		170	5.18534767
		171	2.77382992
