Tree	-lnL	Site	-lnL
1	63036.60900866	-	-
		1	2.45663579
		2	2.45663579
		3	4.03819609
		4	5.18444745
		5	2.77302005
		6	2.77302005
		7	10.23026393
		8	5.54885842
		9	5.81626942
		10	15.00775986
		11	4.03819609
		12	4.03819609
		13	12.53308325
		14	4.03819609
		15	2.56228358
		16	4.94998158
		17	10.81743238
		18	9.14862073
		19	17.14029171
		20	11.38397713
		21	12.40668134
		22	12.99159623
		23	2.56228358
		24	2.77302005
		25	19.12728426
		26	2.45663579
		27	2.77302005
		28	12.17328909
		29	7.17563936
		30	2.77302005
		31	20.85374660
		32	4.03819609
		33	2.56228358
		34	12.35242975
		35	2.56228358
		36	2.45663579
		37	12.93106841
		38	4.03819609
		39	4.03819609
		40	18.67625125
		41	5.22741597
		42	2.77302005
		43	13.81582211
		44	2.45663579
		45	2.56228358
		46	11.84231779
		47	2.77302005
		48	2.56228358
		49	17.76541761
		50	2.77302005
		51	2.56228358
		52	8.93908768
		53	12.33256080
		54	2.77302005
		55	15.09787222
		56	14.87411784
		57	5.62728864
		58	12.95523558
		59	2.77302005
		60	2.77302005
		61	5.18444745
		62	2.77302005
		63	4.03819609
		64	5.47101972
		65	9.49327414
		66	2.77302005
		67	13.75511696
		68	4.03819609
		69	2.56228358
		70	8.13479380
		71	2.45663579
		72	2.45663579
		73	9.53177870
		74	5.19221003
		75	2.56228358
		76	5.36610550
		77	2.45663579
		78	2.45663579
		79	9.12475641
		80	2.77302005
		81	2.45663579
		82	10.80932745
		83	4.03819609
		84	2.45663579
		85	7.42598397
		86	2.56228358
		87	4.03819609
		88	10.06742133
		89	6.00810265
		90	6.36879648
		91	16.60485697
		92	2.56228358
		93	2.45663579
		94	9.51390398
		95	2.45663579
		96	8.19760929
		97	9.99210300
		98	2.56228358
		99	4.03819609
		100	12.80108593
		101	2.45663579
		102	9.75576230
		103	6.09947772
		104	2.45663579
		105	2.77302005
		106	2.45663579
		107	10.78037621
		108	7.61237752
		109	13.30841483
		110	5.22741597
		111	2.77302005
		112	14.76046966
		113	8.95497877
		114	2.56228358
		115	13.76484218
		116	2.56228358
		117	8.14956983
		118	10.83165655
		119	4.03819609
		120	4.03819609
		121	15.33491808
		122	5.27464643
		123	2.77302005
		124	16.78941330
		125	2.56228358
		126	2.45663579
		127	2.45663579
		128	6.57830565
		129	5.64619220
		130	16.57415381
		131	8.46768748
		132	2.77302005
		133	5.36610550
		134	7.64270892
		135	2.77302005
		136	9.33735908
		137	2.56228358
		138	2.56228358
		139	12.00948727
		140	6.60520875
		141	2.77302005
		142	15.30186430
		143	6.00810265
		144	8.16189191
		145	2.45663579
		146	4.03819609
		147	6.15318532
		148	13.99218729
		149	14.50863603
		150	5.84842487
		151	14.07977087
		152	2.77302005
		153	4.03819609
		154	2.45663579
		155	2.77302005
		156	4.03819609
		157	2.45663579
		158	9.32026749
		159	2.77302005
		160	17.66275893
		161	9.53543990
		162	8.64126090
		163	10.38686396
		164	4.03819609
		165	2.56228358
		166	5.55871663
		167	2.45663579
		168	6.46352627
		169	5.22741597
		170	5.18444745
		171	2.77302005
		172	8.57971053
		173	12.58566918
		174	2.56228358
		175	9.02364339
		176	2.45663579
		177	2.45663579
		178	6.35562926
		179	2.56228358
		180	2.77302005
		181	14.45904597
		182	4.03819609
		183	2.56228358
		184	6.35562926
		185	9.74249890
		186	2.77302005
		187	5.08233307
		188	2.56228358
		189	2.56228358
		190	5.74323232
		191	11.21777369
		192	2.56228358
		193	11.17549831
		194	8.89817886
		195	2.56228358
		196	13.50794031
		197	2.45663579
		198	2.77302005
		199	13.12872319
		200	2.45663579
		201	2.45663579
		202	15.06935868
		203	5.81626942
		204	2.77302005
		205	12.62689828
		206	8.61931661
		207	2.77302005
		208	16.98872275
		209	4.03819609
		210	4.03819609
		211	21.96161101
		212	4.03819609
		213	2.45663579
		214	7.28479435
		215	5.22741597
		216	2.77302005
		217	9.39627626
		218	5.29775596
		219	9.47373155
		220	11.09254442
		221	6.46352627
		222	5.29775596
		223	11.01087780
		224	6.19550447
		225	5.54818185
		226	10.14474767
		227	16.70714660
		228	5.69742804
		229	12.32762057
		230	13.08573017
		231	2.56228358
		232	11.73319880
		233	14.30268332
		234	5.93960557
		235	15.42377356
		236	2.77302005
		237	2.77302005
		238	12.09929663
		239	2.77302005
		240	2.56228358
		241	11.05847943
		242	2.77302005
		243	4.03819609
		244	15.87654332
		245	6.88723071
		246	2.56228358
		247	11.07856477
		248	7.87201502
		249	2.45663579
		250	11.71944563
		251	7.58025416
		252	12.60355911
		253	11.33662150
		254	2.45663579
		255	2.56228358
		256	15.09517112
		257	6.24261145
		258	2.77302005
		259	13.76762138
		260	15.50746667
		261	5.82910964
		262	15.21381374
		263	14.29796167
		264	2.77302005
		265	15.57253446
		266	6.00810265
		267	5.81626942
		268	10.48951196
		269	4.03819609
		270	4.03819609
		271	13.58644388
		272	17.49106498
		273	6.54043269
		274	17.69430900
		275	2.45663579
		276	2.45663579
		277	11.82352955
		278	6.57830565
		279	5.25623184
		280	8.09111838
		281	7.73029058
		282	2.77302005
		283	7.16534905
		284	7.56329551
		285	2.77302005
		286	15.69212764
		287	2.45663579
		288	2.56228358
		289	15.08338318
		290	7.19895180
		291	2.56228358
		292	7.87941467
		293	2.56228358
		294	2.77302005
		295	16.91708845
		296	2.77302005
		297	2.45663579
		298	5.81626942
		299	2.77302005
		300	2.56228358
		301	16.10344803
		302	2.56228358
		303	2.77302005
		304	17.95165684
		305	8.03553277
		306	2.45663579
		307	12.77734507
		308	2.45663579
		309	2.77302005
		310	15.84470074
		311	5.25623184
		312	5.23373407
		313	11.81157279
		314	6.05179348
		315	12.41928984
		316	13.91044585
		317	5.12602403
		318	8.37683313
		319	7.66942792
		320	7.42598397
		321	6.60520875
		322	5.08233307
		323	2.56228358
		324	2.45663579
		325	6.05179348
		326	6.48601917
		327	4.03819609
		328	7.56329551
		329	4.03819609
		330	4.03819609
		331	12.00848274
		332	22.50393347
		333	5.57603544
		334	7.17563936
		335	5.18444745
		336	8.43339214
		337	8.41160487
		338	2.45663579
		339	2.56228358
		340	7.12156811
		341	6.36879648
		342	2.45663579
		343	10.28955027
		344	5.03104240
		345	6.05179348
		346	5.81626942
		347	5.36610550
		348	7.78332416
		349	17.07880652
		350	5.23375397
		351	12.87867397
		352	13.24932792
		353	2.45663579
		354	2.45663579
		355	11.68219006
		356	5.23375397
		357	2.77302005
		358	4.94998158
		359	2.45663579
		360	5.08233307
		361	19.00825871
		362	2.56228358
		363	2.56228358
		364	14.27775475
		365	10.33422424
		366	5.22741597
		367	16.41645435
		368	5.82910964
		369	2.77302005
		370	11.68686541
		371	2.45663579
		372	2.56228358
		373	4.94998158
		374	2.56228358
		375	4.03819609
		376	5.70361133
		377	4.03819609
		378	2.45663579
		379	2.45663579
		380	2.45663579
		381	2.45663579
		382	14.88628214
		383	2.45663579
		384	17.46469333
		385	16.67659665
		386	11.01692499
		387	2.77302005
		388	9.60057809
		389	2.45663579
		390	2.77302005
		391	11.83632525
		392	14.80202921
		393	5.54818185
		394	12.30807667
		395	6.35503762
		396	2.77302005
		397	11.38397713
		398	2.56228358
		399	2.45663579
		400	5.22741597
		401	7.43908044
		402	2.77302005
		403	8.33091694
		404	11.86383720
		405	8.98059077
		406	10.37570676
		407	2.56228358
		408	2.56228358
		409	7.70075422
		410	10.21782227
		411	2.77302005
		412	18.87687862
		413	7.83558339
		414	2.77302005
		415	6.35562926
		416	2.56228358
		417	2.77302005
		418	17.16350311
		419	8.84818394
		420	2.77302005
		421	7.66942792
		422	10.53408747
		423	2.56228358
		424	13.26928985
		425	8.55764293
		426	5.25623184
		427	12.59330853
		428	2.45663579
		429	6.05179348
		430	6.45962502
		431	2.56228358
		432	2.56228358
		433	9.65257107
		434	7.35378433
		435	6.76173240
		436	15.81216356
		437	9.16364782
		438	2.77302005
		439	12.53612756
		440	2.45663579
		441	2.77302005
		442	15.20788275
		443	12.43382841
		444	6.48251257
		445	18.48679380
		446	4.03819609
		447	4.03819609
		448	17.46815816
		449	8.54805690
		450	6.37008226
		451	12.86250607
		452	13.61078702
		453	5.18444745
		454	20.17915554
		455	8.34755689
		456	8.75472421
		457	9.40797391
		458	2.77302005
		459	4.03819609
		460	2.77302005
		461	2.45663579
		462	7.86827855
		463	5.12602403
		464	5.82910964
		465	2.45663579
		466	2.77302005
		467	2.45663579
		468	4.03819609
		469	2.77302005
		470	2.77302005
		471	2.77302005
		472	2.45663579
		473	6.05179348
		474	12.53308325
		475	7.61003733
		476	2.45663579
		477	2.45663579
		478	2.45663579
		479	2.45663579
		480	2.56228358
		481	2.45663579
		482	10.58530575
		483	6.54572520
		484	2.45663579
		485	4.03819609
		486	2.45663579
		487	6.43426225
		488	2.77302005
		489	4.03819609
		490	2.77302005
		491	4.03819609
		492	2.45663579
		493	6.00810265
		494	2.77302005
		495	2.56228358
		496	5.54818185
		497	7.35378433
		498	6.29187479
		499	15.30785831
		500	9.84098950
		501	2.45663579
		502	6.54572520
		503	2.45663579
		504	4.03819609
		505	6.76173240
		506	10.87145100
		507	11.53442690
		508	5.03104240
		509	14.83239643
		510	17.28710345
		511	6.57830565
		512	1.40153822
		513	10.51993519
		514	16.54950117
		515	2.32708371
		516	5.18444745
		517	10.79137360
		518	6.99711917
		519	2.56228358
		520	2.77302005
		521	2.77302005
		522	6.57830565
		523	8.28879667
		524	2.77302005
		525	2.77302005
		526	2.45663579
		527	2.56228358
		528	2.56228358
		529	6.42965851
		530	2.45663579
		531	4.03819609
		532	2.45663579
		533	2.45663579
		534	2.45663579
		535	6.82474093
		536	6.36879648
		537	11.82510204
		538	1.12663967
		539	13.48375429
		540	12.32583706
		541	12.66751397
		542	8.20595940
		543	5.36610550
		544	4.03819609
		545	6.52411013
		546	7.28479435
		547	2.56228358
		548	6.43426225
		549	4.03819609
		550	2.56228358
		551	2.77302005
		552	2.45663579
		553	2.45663579
		554	15.90681987
		555	5.69742804
		556	2.56228358
		557	8.74523455
		558	16.20031025
		559	21.46529167
		560	16.64227646
		561	15.48628136
		562	13.21368097
		563	2.56228358
		564	2.56228358
		565	15.05808089
		566	5.23373407
		567	9.50912002
		568	15.12856841
		569	22.43434569
		570	2.77302005
		571	11.37800875
		572	2.45663579
		573	8.10418308
		574	2.45663579
		575	9.82695447
		576	8.28846066
		577	8.63837518
		578	8.43855887
		579	4.03819609
		580	4.03819609
		581	5.64619220
		582	2.77302005
		583	5.48416021
		584	9.20695836
		585	2.56228358
		586	2.77302005
		587	5.18444745
		588	2.28798665
		589	6.76173240
		590	2.56228358
		591	2.77302005
		592	2.77302005
		593	2.77302005
		594	2.77302005
		595	2.45663579
		596	2.45663579
		597	2.45663579
		598	4.03819609
		599	4.03819609
		600	2.45663579
		601	2.77302005
		602	2.45663579
		603	7.41670290
		604	7.69354716
		605	2.45663579
		606	4.03819609
		607	6.36879648
		608	9.53233044
		609	2.45663579
		610	2.77302005
		611	2.56228358
		612	2.56228358
		613	10.52717511
		614	2.77302005
		615	5.25623184
		616	4.03819609
		617	8.19760929
		618	8.43855887
		619	2.56228358
		620	2.77302005
		621	2.77302005
		622	2.45663579
		623	4.03819609
		624	4.03819609
		625	7.12156811
		626	13.35118182
		627	5.64619220
		628	2.56228358
		629	6.00810265
		630	2.45663579
		631	2.45663579
		632	2.45663579
		633	2.45663579
		634	12.78710290
		635	6.35487667
		636	2.77302005
		637	2.77302005
		638	4.03819609
		639	4.03819609
		640	2.77302005
		641	4.03819609
		642	2.56228358
		643	2.45663579
		644	2.45663579
		645	2.56228358
		646	2.77302005
		647	2.56228358
		648	2.56228358
		649	2.45663579
		650	2.45663579
		651	2.45663579
		652	2.77302005
		653	2.45663579
		654	2.45663579
		655	2.45663579
		656	2.45663579
		657	4.03819609
		658	2.77302005
		659	2.45663579
		660	2.45663579
		661	6.01421204
		662	2.45663579
		663	10.07800866
		664	7.54835431
		665	12.10024991
		666	7.16534905
		667	2.77302005
		668	7.41894394
		669	13.54126940
		670	9.09594560
		671	18.23373891
		672	11.10666319
		673	5.22741597
		674	8.91176613
		675	8.43702678
		676	2.56228358
		677	14.47513217
		678	5.71986002
		679	5.25623184
		680	6.21256728
		681	6.57830565
		682	8.24203955
		683	18.60490651
		684	12.77463776
		685	6.99711917
		686	11.65038451
		687	18.22892972
		688	5.69742804
		689	8.48055192
		690	9.91049107
		691	2.56228358
